Date,Day_of_Week,Month,Year,Open,High,Low,Close,Prev_Close,Daily_Return_Pct,Volume_Shares_Mn,Turnover_Cr,50_Day_MA,200_Day_MA,RSI_14,India_VIX,Advance_Decline_Ratio,Top_Sector,Market_Sentiment,Is_Market_Holiday,Prev_Close_Recomputed,Daily_Return_Pct_Recomputed,Month_Num,Month_Name,Quarter,Day_of_Week_Clean,Daily_Range,Daily_Range_Pct,Rolling_Volatility_20D,Cumulative_Return_Pct,MA_Trend,VIX_Risk_Bucket
2023-07-14,Friday,July,2023,15969.05,16117.33,15870.32,16018.29,15983.74,0.22,267.3,44239.1,14383.32,12486.12,78.4,32.8,0.86,Pharma,Bearish,No,15983.74,0.21615716972373855,7,July,3,Friday,247.01000000000022,1.5468046001484135,1.385333880862078,208.0440384615401,Uptrend,High Volatility
2023-07-17,Monday,July,2023,15968.07,16119.14,15290.75,15436.79,16018.29,-3.63,384.9,56363.5,14405.89,12504.9,60.93,35.79,0.2,IT,Bearish,No,16018.29,-3.6302251988195993,7,July,3,Monday,828.3899999999994,5.187790384185437,1.6636770875216136,196.8613461538477,Uptrend,High Volatility
2023-07-18,Tuesday,July,2023,15456.61,15587.9,15209.36,15339.66,15436.79,-0.63,261.1,38138.5,14429.89,12520.04,53.19,35.36,0.79,Auto,Bearish,No,15436.79,-0.6292111248517407,7,July,3,Tuesday,378.53999999999905,2.449049306413237,1.6089723472159716,194.99346153846307,Uptrend,High Volatility
2023-07-19,Wednesday,July,2023,15382.38,15543.69,15137.37,15297.8,15339.66,-0.27,277.2,38423.8,14456.02,12535.18,53.38,35.2,0.2,IT,Bearish,No,15339.66,-0.2728874042840623,7,July,3,Wednesday,406.3199999999997,2.6414638046908197,1.574617625334326,194.18846153846303,Uptrend,High Volatility
2023-07-20,Thursday,July,2023,15265.12,15543.69,15100.43,15585.46,15297.8,1.88,391.0,65821.9,14487.42,12551.84,59.42,34.52,2.07,Auto,Bearish,No,15297.8,1.8804011034266357,7,July,3,Thursday,443.2600000000002,2.9037439600867874,1.6106935768252295,199.72038461538614,Uptrend,High Volatility
2023-07-21,Friday,July,2023,15594.56,15802.42,14895.61,15096.84,15585.46,-3.14,436.3,72443.5,14517.62,12565.89,49.04,38.15,0.41,FMCG,Bearish,No,15585.46,-3.1351015626102727,7,July,3,Friday,906.8099999999995,5.814912379701637,1.7003261366023597,190.32384615384763,Uptrend,High Volatility
2023-07-24,Monday,July,2023,15594.56,15583.9,14975.41,15460.26,15096.84,2.41,303.9,49958.0,14559.51,12582.72,51.98,37.77,1.78,Banking,Bearish,No,15096.84,2.407258737590119,7,July,3,Monday,608.4899999999998,3.9019375987523843,1.7612220864270034,197.31269230769382,Uptrend,High Volatility
2023-07-25,Tuesday,July,2023,15426.08,15808.12,15228.2,15607.9,15460.26,0.95,349.2,53550.0,14605.61,12598.89,50.93,37.5,1.5,Energy,Bearish,No,15460.26,0.9549645348784522,7,July,3,Tuesday,579.9200000000001,3.759347805793825,1.7373020263262402,200.15192307692456,Uptrend,High Volatility
2023-07-26,Wednesday,July,2023,15501.25,16408.09,15397.23,16298.72,15607.9,4.43,301.5,47705.1,14657.23,12620.14,55.17,36.84,2.58,FMCG,Bearish,No,15607.9,4.4260919149917655,7,July,3,Wednesday,1010.8600000000006,6.5211515200387105,1.910690483154086,213.43692307692464,Uptrend,High Volatility
2023-07-27,Thursday,July,2023,15501.25,16591.4,16068.07,16409.07,16298.72,0.68,236.8,40991.3,14710.47,12642.01,62.15,35.84,1.08,Banking,Bearish,No,16298.72,0.6770470319141648,7,July,3,Thursday,523.3300000000017,3.3760503185227106,1.904176792846625,215.55903846154,Uptrend,High Volatility
2023-07-28,Friday,July,2023,15501.25,16575.4,16047.5,16250.54,16409.07,-0.97,306.0,49825.6,14756.63,12664.72,58.5,35.41,1.48,Metal,Bearish,No,16409.07,-0.9661120343809785,7,July,3,Friday,527.9000000000015,3.4055318119506586,1.9196511633910667,212.51038461538613,Uptrend,High Volatility
2023-07-31,Monday,July,2023,16257.53,16460.41,15861.65,16062.09,16250.54,-1.16,206.3,36048.5,14804.1,12685.35,52.51,35.02,0.43,Metal,Bearish,No,16250.54,-1.1596537715054436,7,July,3,Monday,598.7600000000002,3.682970291305015,1.9489102818933497,208.88634615384768,Uptrend,High Volatility
2023-08-01,Tuesday,August,2023,16073.81,16571.71,16039.01,16535.91,16062.09,2.95,366.6,57948.2,14859.02,12708.19,56.14,34.9,2.0,Auto,Bearish,No,16062.09,2.9499274378365437,8,August,3,Tuesday,532.6999999999989,3.3140867037746427,2.0307928569769933,217.9982692307708,Uptrend,High Volatility
2023-08-02,Wednesday,August,2023,16597.5,16673.51,16248.8,16323.56,16535.91,-1.28,267.3,50111.3,14914.59,12731.55,54.38,34.04,0.24,Realty,Bearish,No,16535.91,-1.2841748654897152,8,August,3,Wednesday,424.7099999999991,2.558879349299588,2.0487198863534135,213.9146153846169,Uptrend,High Volatility
2023-08-03,Thursday,August,2023,16272.95,16634.8,16106.64,16466.51,16323.56,0.88,216.9,39279.1,14967.77,12757.46,55.62,33.35,1.55,Metal,Bearish,No,16323.56,0.8757280887257369,8,August,3,Thursday,528.1599999999999,3.2456315542049836,1.9924835904351959,216.66365384615537,Uptrend,High Volatility
2023-08-04,Friday,August,2023,16426.01,16557.58,15964.71,16093.62,16466.51,-2.26,347.3,61238.5,15006.86,12780.39,58.7,35.95,0.45,Unknown,Bearish,No,16466.51,-2.264535715218329,8,August,3,Friday,592.8700000000026,3.6093366557064237,1.9985654768263714,209.4926923076938,Uptrend,High Volatility
2023-08-07,Monday,August,2023,16062.49,16209.01,15907.62,16054.06,16093.62,-0.25,158.9,27475.1,15039.09,12803.66,59.6,24.57,1.18,Banking,Bearish,No,16093.62,-0.24581169432359723,8,August,3,Monday,301.3899999999994,1.876359144815028,1.9992201216356145,208.73192307692455,Uptrend,Elevated
2023-08-08,Tuesday,August,2023,16044.89,16290.51,15910.65,16155.34,16054.06,0.63,311.7,49395.7,15083.02,12827.06,61.35,34.77,0.84,IT,Bearish,No,16054.06,0.6308684532137083,8,August,3,Tuesday,379.8600000000006,2.3674827312621063,1.9774561603168712,210.67961538461688,Uptrend,High Volatility
2023-08-09,Wednesday,August,2023,16165.98,16273.37,16013.04,16120.13,16155.34,-0.22,262.9,45241.4,15128.7,12849.63,57.58,33.81,1.01,FMCG,Bearish,No,16155.34,-0.21794651180353336,8,August,3,Wednesday,260.3299999999999,1.6103570584647509,1.9621160555243886,210.00250000000148,Uptrend,High Volatility
2023-08-10,Thursday,August,2023,16140.93,16307.03,15748.4,15912.14,16120.13,-1.29,329.7,50189.6,15172.71,12872.24,62.56,32.39,0.69,Energy,Bearish,No,16120.13,-1.290250140662636,8,August,3,Thursday,558.630000000001,3.4609529934148844,1.9803065934655744,206.00269230769374,Uptrend,High Volatility
2023-08-11,Friday,August,2023,15822.28,15970.31,15524.46,15671.08,15912.14,-1.51,292.8,43634.3,15205.92,12896.04,53.38,32.91,0.2,Metal,Bearish,No,15912.14,-1.5149439358879415,8,August,3,Friday,445.85000000000036,2.817861901066094,2.0078235855496405,201.36692307692448,Uptrend,High Volatility
2023-08-14,Monday,August,2023,15727.26,15846.48,15423.58,15541.4,15671.08,-0.83,161.8,25379.5,15236.83,12918.85,48.93,32.26,0.84,Energy,Bearish,No,15671.08,-0.8275115690813925,8,August,3,Monday,422.89999999999964,2.6889617136106327,1.8384221656435524,198.8730769230783,Uptrend,High Volatility
2023-08-15,Tuesday,August,2023,15563.29,15689.6,15156.03,15280.04,15541.4,-1.68,297.6,48749.9,15265.36,12940.15,30.96,32.16,0.25,FMCG,Bearish,No,15541.4,-1.6817017771886624,8,August,3,Tuesday,533.5699999999997,3.4283882135461052,1.8736059457931677,193.84692307692447,Uptrend,High Volatility
2023-08-16,Wednesday,August,2023,15320.5,15739.08,15160.13,15576.04,15280.04,1.94,418.6,59952.2,15303.6,12962.65,35.44,31.99,1.56,Banking,Bearish,No,15280.04,1.9371677037494663,8,August,3,Wednesday,578.9500000000007,3.778923664371272,1.921408664097283,199.5392307692322,Uptrend,High Volatility
2023-08-17,Thursday,August,2023,15464.41,15637.77,15377.45,15550.33,15576.04,-0.17,289.2,45558.9,15347.58,12983.41,37.17,31.93,1.12,Banking,Bearish,No,15576.04,-0.1650612093959758,8,August,3,Thursday,260.3199999999997,1.6833490576103436,1.8759794548834914,199.04480769230912,Uptrend,High Volatility
2023-08-18,Friday,August,2023,15589.14,15773.85,15533.75,15718.0,15550.33,1.08,378.1,60734.1,15393.16,13004.1,43.65,32.49,1.42,Pharma,Bearish,No,15550.33,1.0782407833145669,8,August,3,Friday,240.10000000000036,1.5401747626873603,1.7361185032738191,202.26923076923225,Uptrend,High Volatility
2023-08-21,Monday,August,2023,15671.08,15725.79,15263.77,15317.25,15718.0,-2.55,354.1,55104.0,15428.89,13021.12,26.87,34.65,0.2,Realty,Bearish,No,15718.0,-2.549624634177376,8,August,3,Monday,462.02000000000044,2.9482333061920456,1.7604779450769168,194.56250000000145,Uptrend,High Volatility
2023-08-22,Tuesday,August,2023,15296.54,15521.0,15205.28,15428.95,15317.25,0.73,214.7,31260.9,15461.14,13039.0,32.35,33.9,0.9,IT,Bearish,No,15317.25,0.7292431735461701,8,August,3,Tuesday,315.71999999999935,2.063996171683265,1.7545321029269254,196.71057692307835,Uptrend,High Volatility
2023-08-23,Wednesday,August,2023,15495.33,15711.3,15205.28,15219.86,15428.95,-1.36,323.9,44999.7,15487.35,13056.18,26.03,33.51,0.5,Auto,Bearish,No,15428.95,-1.3551797108682064,8,August,3,Wednesday,506.0199999999986,3.265629063724352,1.4246959235663281,192.6896153846168,Uptrend,High Volatility
2023-08-24,Thursday,August,2023,15249.89,15379.99,14802.06,14929.42,15219.86,-1.91,305.7,49244.7,15509.87,13070.25,26.88,33.02,0.43,Unknown,Bearish,No,15219.86,-1.908296134130015,8,August,3,Thursday,577.9300000000003,3.789732253806423,1.4454399594360867,187.10423076923215,Uptrend,High Volatility
2023-08-25,Friday,August,2023,14899.11,14977.84,14795.25,14873.84,14929.42,-0.37,205.2,30976.0,15522.04,13083.94,26.71,32.86,0.88,Banking,Bearish,No,14929.42,-0.37228505862920275,8,August,3,Friday,182.59000000000015,1.2255094431815063,1.44061955313172,186.03538461538596,Uptrend,High Volatility
2023-08-28,Monday,August,2023,14909.37,15249.42,14778.03,15116.26,14873.84,1.63,196.1,31231.3,15540.49,13100.45,30.58,32.45,1.51,Energy,Bearish,No,14873.84,1.6298413859500982,8,August,3,Monday,471.3899999999994,3.1617030095839023,1.5002417995272177,190.6973076923091,Uptrend,High Volatility
2023-08-29,Tuesday,August,2023,15132.62,15190.47,15028.06,15085.73,15116.26,-0.2,250.2,36721.1,15551.39,13117.28,30.63,32.74,0.86,Auto,Bearish,No,15116.26,-0.2019679470980299,8,August,3,Tuesday,162.40999999999985,1.0732444216533545,1.2929583815719894,190.1101923076937,Uptrend,High Volatility
2023-08-30,Wednesday,August,2023,15067.29,15176.63,14890.74,14999.59,15085.73,-0.57,304.9,41549.1,15555.45,13133.54,52.29,32.31,1.24,Auto,Bearish,No,15085.73,-0.5710031930837913,8,August,3,Wednesday,285.8899999999994,1.8974215004821664,1.2784925591201655,188.4536538461552,Uptrend,High Volatility
2023-08-31,Thursday,August,2023,15021.0,15116.51,14667.01,14760.86,14999.59,-1.59,231.0,32457.9,15556.16,13148.74,32.12,31.5,0.53,Energy,Bearish,No,14999.59,-1.5915768364335263,8,August,3,Thursday,449.5,2.992477198588643,1.266449435224969,183.86269230769364,Uptrend,High Volatility
2023-09-01,Friday,September,2023,14744.11,14889.32,14704.2,14849.13,14760.86,0.6,339.1,46056.9,15565.03,13164.26,36.18,30.72,1.26,IT,Bearish,No,14760.86,0.5980003875112874,9,September,3,Friday,185.11999999999898,1.255552217122627,1.2219841645036569,185.56019230769357,Uptrend,High Volatility
2023-09-04,Monday,September,2023,14866.37,15246.29,14682.43,15059.95,14849.13,1.42,305.0,42058.3,15575.26,13181.62,45.52,30.55,1.41,Auto,Bearish,No,14849.13,1.4197464767296235,9,September,3,Monday,563.8600000000006,3.792855956094195,1.2876397208996542,189.61442307692437,Uptrend,High Volatility
2023-09-05,Tuesday,September,2023,15076.86,15247.52,14978.96,15059.95,15059.95,0.59,256.1,36581.4,15582.26,13198.62,40.5,29.93,1.07,IT,Bearish,No,15059.95,0.0,9,September,3,Tuesday,268.5600000000013,1.7812727583860388,1.2709661166900912,189.61442307692437,Uptrend,Elevated
2023-09-06,Wednesday,September,2023,15172.03,15384.93,15052.99,15265.16,15149.15,0.77,184.8,28963.7,15584.14,13217.91,43.9,30.67,1.82,Banking,Bearish,No,15059.95,1.3626207258324172,9,September,3,Wednesday,331.9400000000005,2.187841706086796,1.3270379258498355,193.56076923077055,Uptrend,High Volatility
2023-09-07,Thursday,September,2023,15353.29,15518.91,14979.67,15143.02,15265.16,-0.8,292.0,47027.8,15584.61,13235.82,37.46,30.11,0.9,Auto,Bearish,No,15265.16,-0.800122632189898,9,September,3,Thursday,539.2399999999998,3.5122113892201585,1.311518260751952,191.21192307692442,Uptrend,High Volatility
2023-09-08,Friday,September,2023,15185.96,15539.33,15043.1,15394.51,15143.02,1.66,232.5,38092.7,15591.53,13254.24,51.8,29.2,1.79,IT,Bearish,No,15143.02,1.6607651578086788,9,September,3,Friday,496.22999999999956,3.2676893657035815,1.3408509256363228,196.04826923077061,Uptrend,Elevated
2023-09-11,Monday,September,2023,15440.69,15637.83,15312.4,15508.97,15394.51,0.74,267.3,33666.1,15598.53,13273.81,51.86,28.39,1.01,Pharma,Bearish,No,15394.51,0.7435118103791489,9,September,3,Monday,325.4300000000003,2.1076130665145163,1.3407991113937479,198.24942307692447,Uptrend,Elevated
2023-09-12,Tuesday,September,2023,15484.45,16078.42,15375.32,15508.97,15508.97,2.95,262.8,43270.7,15611.35,13295.16,65.59,28.17,2.28,FMCG,Bearish,No,15508.97,0.0,9,September,3,Tuesday,703.1000000000004,4.540684363990974,1.2813215399021016,198.24942307692447,Uptrend,Elevated
2023-09-13,Wednesday,September,2023,15893.22,16066.66,15450.24,15620.71,15965.9,-2.16,492.5,69544.4,15612.85,13314.62,64.12,29.88,0.2,Pharma,Bearish,No,15508.97,0.7204862734275699,9,September,3,Wednesday,616.4200000000001,3.8785092007786974,1.2158255555081758,200.39826923077064,Uptrend,Elevated
2023-09-14,Thursday,September,2023,15611.91,16477.16,15450.24,16346.86,15620.71,4.65,439.2,70035.0,15621.41,13337.37,73.62,29.59,2.65,Metal,Bearish,No,15620.71,4.648636329590662,9,September,3,Thursday,1026.92,6.577798616569018,1.594475432421511,214.36269230769383,Uptrend,Elevated
2023-09-15,Friday,September,2023,16323.01,16826.65,16183.01,16683.56,16346.86,2.06,284.3,43745.6,15643.61,13360.99,74.39,29.21,1.72,Banking,Bearish,No,16346.86,2.0597227846815884,9,September,3,Friday,643.6400000000012,3.943145289992478,1.6354940878904087,220.83769230769383,Uptrend,Elevated
2023-09-18,Monday,September,2023,16713.57,17007.17,16505.46,16798.01,16683.56,0.69,251.6,44609.1,15666.51,13386.44,75.97,28.16,1.63,Banking,Bearish,No,16683.56,0.6860046656708585,9,September,3,Monday,501.7099999999991,3.0018122998258248,1.4912932011602409,223.03865384615534,Uptrend,Elevated
2023-09-19,Tuesday,September,2023,16788.05,17431.06,16575.21,17212.83,16798.01,2.47,310.4,49364.7,15693.0,13413.09,80.52,27.78,1.67,IT,Bearish,No,16798.01,2.469459179986221,9,September,3,Tuesday,855.8500000000022,5.097971473756643,1.5563832277027791,231.01596153846313,Uptrend,Elevated
2023-09-20,Wednesday,September,2023,17281.31,17438.14,16939.91,17095.05,17212.83,-0.68,243.7,38377.1,15713.4,13440.23,52.29,28.49,0.94,Pharma,Bearish,No,17212.83,-0.6842570338520886,9,September,3,Wednesday,498.22999999999956,2.883056897885632,1.5197318226525698,228.7509615384631,Uptrend,Elevated
2023-09-21,Thursday,September,2023,17005.86,17438.14,16684.54,16826.19,17095.05,-1.57,322.2,49098.4,15730.25,13465.48,76.83,26.45,0.59,Metal,Bearish,No,17095.05,-1.5727359674291717,9,September,3,Thursday,753.5999999999985,4.431413642121002,1.4922624950575425,223.58057692307844,Uptrend,Elevated
2023-09-22,Friday,September,2023,16812.09,17438.14,16633.49,16932.62,16826.19,0.63,227.1,41957.2,15748.53,13492.61,76.15,26.24,0.98,Banking,Bearish,No,16826.19,0.6325258421544051,9,September,3,Friday,804.6499999999978,4.786139022572433,1.474248318301857,225.62730769230924,Uptrend,Elevated
2023-09-25,Monday,September,2023,16951.56,17255.2,16833.01,17135.37,16932.62,1.2,286.6,51916.2,15782.5,13520.75,76.88,25.19,1.56,Energy,Bearish,No,16932.62,1.1973929610420597,9,September,3,Monday,422.1900000000023,2.490567239829268,1.46240645059554,229.52634615384775,Uptrend,Elevated
2023-09-26,Tuesday,September,2023,17085.22,17204.88,16952.1,17135.37,17135.37,-0.37,378.6,62478.6,15817.15,13549.22,74.8,25.13,0.83,Banking,Unknown,No,17135.37,0.0,9,September,3,Tuesday,252.78000000000247,1.479524407645921,1.4569819317063923,229.52634615384775,Uptrend,Elevated
2023-09-27,Wednesday,September,2023,17118.02,17250.67,16616.96,16746.73,17071.67,-1.9,207.0,33809.1,15846.12,13574.65,70.86,25.34,0.35,Auto,Bearish,No,17135.37,-2.2680572406665247,9,September,3,Wednesday,633.7099999999991,3.7020052552806875,1.5763015756428889,222.05250000000157,Uptrend,Elevated
2023-09-28,Thursday,September,2023,16790.56,17080.07,16616.96,17013.27,16746.73,1.59,230.0,35682.6,15874.68,13601.45,70.97,24.97,1.42,IT,Neutral,No,16746.73,1.591594299305004,9,September,3,Thursday,463.1100000000006,2.758156964389517,1.506336447389589,227.17826923077084,Uptrend,Elevated
2023-09-29,Friday,September,2023,16991.26,17352.12,16694.77,17054.53,17013.27,0.24,261.7,41578.2,15913.83,13626.06,70.41,24.18,1.1,Banking,Neutral,No,17013.27,0.24251657676624422,9,September,3,Friday,657.3499999999985,3.868753700431861,1.5099851783114717,227.97173076923235,Uptrend,Elevated
2023-10-02,Monday,October,2023,17190.06,17954.37,17080.02,17840.17,17054.53,4.61,522.3,89665.4,15961.43,13654.48,72.77,24.72,2.55,Banking,Neutral,No,17054.53,4.606635304520262,10,October,4,Monday,874.3499999999985,5.086369681083128,1.7399637871989626,243.08019230769392,Uptrend,Elevated
2023-10-03,Tuesday,October,2023,17780.34,18166.17,17604.84,17988.61,17840.17,0.83,440.8,77515.5,16009.05,13685.24,80.21,24.72,1.44,IT,Neutral,No,17840.17,0.8320548514952623,10,October,4,Tuesday,561.3299999999981,3.157026243592632,1.7281039946739336,245.93480769230936,Uptrend,Elevated
2023-10-04,Wednesday,October,2023,17915.95,18187.47,17773.84,18044.34,17988.61,0.31,260.3,48096.5,16043.96,13715.79,76.13,24.81,1.2,Realty,Neutral,No,17988.61,0.3098071501911463,10,October,4,Wednesday,413.630000000001,2.3087249071358262,1.7295111743019442,247.00653846154017,Uptrend,Elevated
2023-10-05,Thursday,October,2023,18018.67,18212.4,17202.36,17389.33,18044.34,-3.63,335.2,56544.2,16063.56,13742.49,59.89,27.94,0.2,Banking,Bearish,No,18044.34,-3.6300025381920222,10,October,4,Thursday,1010.0400000000009,5.605519164289046,1.9708609708508547,234.410192307694,Uptrend,Elevated
2023-10-06,Friday,October,2023,17399.26,17511.72,17055.61,17166.57,17389.33,-1.28,375.2,70265.0,16081.88,13768.86,55.01,27.19,0.82,IT,Bearish,No,17389.33,-1.2810154272763932,10,October,4,Friday,456.1100000000006,2.6214333253253335,2.005815239417637,230.1263461538478,Uptrend,Elevated
2023-10-09,Monday,October,2023,17083.49,17234.97,16812.89,16963.31,17166.57,-1.18,287.4,47219.7,16099.91,13793.55,46.4,27.88,1.06,Realty,Bearish,No,17166.57,-1.1840455023921401,10,October,4,Monday,422.08000000000175,2.470689537091084,2.042765740264805,226.21750000000168,Uptrend,Elevated
2023-10-10,Tuesday,October,2023,16994.82,17310.97,16916.66,17231.72,16963.31,1.58,303.0,56823.4,16113.82,13821.68,51.89,28.63,1.73,FMCG,Bearish,No,16963.31,1.5822973228691795,10,October,4,Tuesday,394.3100000000013,2.320177559985933,2.0542606661729637,231.37923076923252,Uptrend,Elevated
2023-10-11,Wednesday,October,2023,17358.91,17582.09,16412.95,16626.72,17231.72,-3.51,285.4,49634.1,16119.89,13846.0,47.47,33.24,0.2,IT,Bearish,No,17231.72,-3.510966984143196,10,October,4,Wednesday,1169.1399999999994,6.735100302956806,2.244637324870831,219.74461538461708,Uptrend,High Volatility
2023-10-12,Thursday,October,2023,16557.24,16733.51,15851.82,16022.4,16626.72,-3.63,478.7,82833.6,16111.01,13866.4,39.77,37.62,0.2,Auto,Bearish,No,16626.72,-3.6346314847426395,10,October,4,Thursday,881.6899999999987,5.325102492927557,2.1700383366992226,208.12307692307854,Uptrend,High Volatility
2023-10-13,Friday,October,2023,16031.84,16069.27,15966.25,16003.61,16022.4,-0.12,170.6,28411.5,16109.21,13885.72,36.73,37.46,1.0,FMCG,Bearish,No,16022.4,-0.11727331735569611,10,October,4,Friday,103.02000000000044,0.642596233495347,2.110972776488192,207.7617307692324,Uptrend,High Volatility
2023-10-16,Monday,October,2023,16049.6,16178.9,15289.54,15413.72,16003.61,-3.69,445.4,69594.4,16096.4,13900.83,32.69,40.63,0.2,Metal,Bearish,No,16003.61,-3.6859808505705978,10,October,4,Monday,889.3599999999988,5.541321902103472,2.238374937885866,196.41769230769387,Uptrend,High Volatility
2023-10-17,Tuesday,October,2023,15449.13,15690.81,15411.46,15652.65,15413.72,1.55,300.4,47106.0,16086.35,13918.25,38.37,40.8,0.76,Banking,Bearish,No,15413.72,1.5501124971778408,10,October,4,Tuesday,279.35000000000036,1.8081924354316417,2.1850374410207345,201.01250000000158,Uptrend,High Volatility
2023-10-18,Wednesday,October,2023,15754.0,15850.82,15678.35,15652.65,15652.65,0.78,270.8,40936.1,16079.44,13937.28,36.42,40.93,0.99,Realty,Bearish,No,15652.65,0.0,10,October,4,Wednesday,172.46999999999935,1.0947695823282932,2.1865526971457303,201.01250000000158,Uptrend,High Volatility
2023-10-19,Thursday,October,2023,15752.86,15936.92,15482.68,15665.72,15775.07,-0.69,258.0,38786.1,16074.52,13956.23,35.0,39.79,0.98,Banking,Bearish,No,15652.65,0.08350023797887073,10,October,4,Thursday,454.2399999999998,2.8835398778380545,2.1717907056734123,201.26384615384777,Uptrend,High Volatility
2023-10-20,Friday,October,2023,15759.06,15873.09,15728.42,15842.29,15665.72,1.13,230.5,34495.0,16077.94,13975.79,25.14,38.95,1.78,Auto,Bearish,No,15665.72,1.1271106594526235,10,October,4,Friday,144.67000000000007,0.9180116072912983,2.1861458378712926,204.6594230769247,Uptrend,High Volatility
